,GSM239323,GSM239324,GSM239326,GSM239328,GSM239329,GSM239331,GSM239332,GSM239333,GSM239334,GSM239335,GSM239345,GSM239346,GSM239348,GSM239363,GSM239371,GSM239460,GSM239485,GSM239487,GSM239488,GSM239489,GSM239490,GSM239491,GSM239492,GSM239493,GSM239494,GSM239495,GSM239496,GSM239497,GSM239498,GSM239516,GSM239520,GSM239580,GSM240405,GSM240406,GSM240427,GSM240429,GSM240430,GSM240431,GSM240432,GSM240433,GSM240494,GSM240495,GSM240496,GSM240497,GSM240498,GSM240499
ATP5F1C,10.9412181726562,10.873340144375,10.8951417001563,10.7927151475,10.88433222,10.8580875575,10.5413330490625,10.8473626964063,10.8812750329687,10.9105080978125,10.9355207809375,10.9105080978125,11.3602692404687,10.7128816264063,11.0333774532813,11.1737180664063,11.8626933740625,11.0394546003125,10.0120981547969,10.6646553245312,10.9293460226563,11.029866785625,10.73625340375,11.0173565664062,11.5114322957812,11.12345769375,11.1526064567188,10.8235267410937,10.5951150092188,10.4452262190625,10.4269605554687,11.8681968382812,11.082513630625,11.7120259778125,11.277075924375,10.646306098125,9.48703439134375,9.41767559621875,10.0070837283125,9.6551381461875,9.04076352589063,9.57930352478125,9.71678117621875,9.84854781979688,9.80493105825,9.56785414521875
PTPRD,2.69038556667188,2.7581325154375,2.68173900085938,2.72286149853125,2.7099243679375,2.74544842978125,2.73832759354688,2.75932657432812,2.77277981607812,2.66020282023438,2.72988579676562,2.68707311635937,2.71969171828125,2.7484472849375,2.73416495160938,2.70595300959375,2.76194362771875,2.75088432659375,2.7234594246875,2.7311919344375,2.7609390166875,2.74929907845313,2.72441568639062,2.69653535860937,2.75105163339063,2.74632549760938,2.73182231454687,2.747784265375,2.9699224118125,2.741059257125,2.75394020434375,2.71262722623438,2.77935004103125,2.7917832301875,2.813390145625,2.75630018675,2.73956358876563,2.71969171828125,2.67135373878125,3.21598938428125,2.71913044875,2.72926772826562,2.79547384560937,2.75613517192187,2.7418972259375,2.73566539642187
COMP,2.2672387511875,2.205956022125,2.22880383579687,2.15539968096875,2.24735049932813,2.25393427609375,2.27103390815625,2.25772029278125,2.22742475923437,2.24238968298438,2.25833525498438,2.27310005442187,2.72826331421875,2.26001323529688,2.24172400845312,2.24238968298438,2.2632168160625,2.21234331875,2.98826405917187,2.60526070578125,2.25329606917188,2.34505610695313,2.25474991920313,2.25569769625,2.271385667375,2.25055931885937,2.256548412625,2.25280154284375,2.255231365375,2.25489810935938,2.30332153835937,2.26034863190625,2.22842753814062,2.27380147753125,2.276394982875,2.2781141273125,2.25802645245312,2.26639910132812,2.24204914721875,2.26587603617187,2.23370137285937,2.25899418523437,2.27444411585937,2.24404418267188,2.2702152229375,2.265489428875
ZMYND10,2.8895172435,3.03376923765625,2.95416437954687,2.97808658054687,2.95327529007813,2.9492225635625,2.95804052714062,2.91424000634375,2.97122647076562,2.98574437295312,2.92970095609375,2.96867807189063,2.9799260905,2.94304521584375,2.94439357192188,2.88316422484375,2.92953445295313,2.994680095875,3.75489227170312,3.33853425790625,3.04018164895313,2.9571857876875,2.9940975318125,2.98120569704687,2.95583256514062,2.89339140115625,2.94616633015625,2.89513282542188,3.232334956125,2.9327691935,3.12123831571875,2.98120569704687,2.98452143448438,2.95804052714062,2.90306465207812,2.97066336396875,2.95451671564062,3.329070014625,2.97389491448437,3.21908473507813,2.92708136659375,2.93821091690625,2.98471746142187,3.0383370464375,2.94151781689063,2.94942419295313
BST1,8.74808937453125,7.76038798114063,7.63444051928125,8.06487647601563,7.44749801029687,8.03554063675,7.30156681807812,7.99400010453125,8.32592223523437,8.1486039380625,6.05968182621875,8.64915021440625,7.74045460539063,8.91768892804687,6.29767235176563,6.1128810506875,5.787726815375,8.00170131892187,9.29897697885938,6.99671391545312,6.14610786054688,6.91825692626562,6.08012164595312,5.29819553189062,5.84275557595312,6.306331997875,6.22538290954687,8.20504993434375,8.73662942978125,8.74808937453125,9.266991018875,6.40187922479688,4.610789329875,3.40363855732812,7.39124065857813,4.93778038495313,8.6780959175,8.663483003125,8.393638704,9.05942901665625,8.53620050620312,8.40604630459375,8.95844600301563,9.46156670584375,9.47125103185937,8.73739258884375
SLC25A40,3.40077646448437,3.44675954046875,3.28434475704687,3.2304998013125,2.692248701125,3.17054388742187,3.15946813826563,3.15351874917187,3.19643591635938,3.49602736282813,3.13800509839063,3.380752399125,3.33042939189062,3.28023903314062,3.1515329170625,3.09425947834375,3.16419417426563,3.25549198979687,3.0228413204375,3.36251524315625,3.66963458646875,2.79992628407813,3.19736044679687,3.11573413196875,3.16913126320313,3.14962605175,3.15412622320313,3.81396262917188,4.05162095296875,3.95154378715625,5.12201298315625,3.1399532013125,3.12611531546875,3.17924489082812,3.98535128176563,3.18705190992188,3.1313984191875,3.15371343492188,3.1487394854375,3.1662396436875,3.07892005476563,3.13010913165625,3.14013218695312,3.17304837582813,3.1678054205625,3.1313984191875
ITGB7,7.9656241095625,7.13149610159375,7.6178459584375,7.50103059935937,7.57335747029687,8.01182445057812,8.31355692545313,8.56126948795312,8.36126266335937,7.50141112321875,6.25313453692188,8.40672611139063,4.55354569607812,9.53728893146875,7.14538078923438,9.88835883953125,6.0806018351875,7.2933608581875,8.40387691332812,9.45915248814062,6.5404439604375,6.82698604151563,5.8414267973125,8.36814821014062,6.97783160723437,5.90838265182813,8.13288736945312,7.31480516954687,8.893785683125,7.714774171875,9.48567282654687,7.05905207489062,6.74842847842188,7.06727517592187,7.54335258448438,8.72704209334375,8.0366134543125,8.13646081385937,7.67343427653125,8.229275522375,7.60351824403125,8.4500508500625,7.75578870026562,7.3840529608125,7.91546331842188,8.5633575471875
POMC,2.29868196173438,2.39265738892187,2.32441680903125,2.34908209448438,2.33469173071875,2.33541984125,2.3524673255,2.30656489828125,2.3465348700625,2.34333437859375,2.30789404998437,2.32477818246875,2.32614125170312,2.30522518753125,2.31570128090625,2.25688269060938,2.73566539642187,2.3069317743125,2.27119635975,2.30417896896875,2.3620889769375,2.31760452221875,2.341878756875,2.3305689085625,2.32017929048438,2.91131235640625,2.32995577135938,2.34456606110937,2.2853467083125,2.29686011135938,2.280843099625,2.33522557101562,2.31853074926563,2.38182645926562,2.33299236164062,2.33182631684375,2.41076418067188,2.34673593310937,2.34562081932813,2.38303191190625,2.31108217946875,2.31627619848437,2.21540851825,2.34889004570313,2.3140645015,2.3442308149375
GFRA2,3.4398691265,3.5338172879375,3.52499823840625,3.5784681935625,3.48302950640625,3.52143289985937,3.51022408707813,3.478572340375,3.51733953890625,3.54793232845313,3.50246188454688,3.59997736784375,3.39059658957812,3.75972651104688,3.53352807254688,3.60719958732812,3.49111699739063,3.62388997757812,3.7848341776875,3.58489185679688,3.57639823326563,3.50192574334375,3.596634363875,3.59258962048438,3.85107897545313,3.6681985735625,3.6805921078125,3.57759125203125,3.50612257871875,3.50458923370313,3.42825585409375,3.72447013864062,3.64704865239062,3.419959035,3.4515640563125,3.53213651326563,3.50892931198437,3.50246188454688,3.5679686913125,3.43378228479687,3.5782090750625,3.4980771670625,3.55277410540625,3.53242060698437,3.5340687403125,3.53160334232813
CNTFR,4.43443458829687,4.37713291171875,4.66518214409375,4.4063761514375,4.45078110092188,4.44308016626563,4.41704568935937,4.40528516039063,4.42124406895312,4.35940370379688,4.4576969936875,4.41029496865625,4.55539535929687,4.54128066528125,4.5281645326875,4.55832891953125,4.29026035746875,4.53373815220313,4.79610749832812,4.5209471573125,4.57346438834375,4.49922444284375,4.49592393929688,5.43156714653125,4.53505557742188,4.59145787604688,4.4955272221875,4.98577011548437,4.423767528625,4.62823870746875,4.3948634601875,4.4512539530625,4.44674723559375,4.41958691270313,4.41369396145313,4.50470130484375,4.48931697765625,4.49922444284375,4.4524690101875,4.59861055479687,4.51463486048438,4.47366094946875,4.5550184968125,4.564047987125,3.91415892992188,4.50908435546875
PKP1,2.09716797928125,2.07174024228125,2.1103004115625,2.1022815926875,2.08904064751562,2.08689629823437,2.09645790046875,2.0881944763125,2.10006753867187,2.1114217735625,2.08929874584375,2.09829737315625,2.088602562,2.08527195946875,2.08841270415625,2.08729101534375,2.08187167201562,2.10428316385938,2.081204154125,2.06311487132812,2.09897299567188,2.0881944763125,2.0924090784375,2.09514318834375,2.09419801432812,2.0881944763125,2.08881824875,2.06840501357813,2.08994628370312,2.08419866026563,2.06607148376562,2.09471509375,2.11823748567187,2.1121296600625,2.11565054035938,2.09130728146875,2.09320062885938,2.09897299567188,2.07677128548438,2.11166191803125,2.06398899460938,2.08646993753125,2.10475488359375,2.09921294598437,2.08950394776563,2.08037362471875
SCGB1A1,1.92361354964063,1.92590765540625,1.92440748065625,1.91866874109375,1.92777367035938,1.92881281615625,1.91866874109375,1.93534877876562,1.92809456307812,1.91184768498438,1.92295638525,1.92325844757812,1.92067432171875,1.92325844757812,1.9163528465625,1.91500217134375,1.92295638525,1.90540227404688,1.913831965875,1.91301485710938,1.92144296082812,1.91462830160938,1.92361354964063,1.92067432171875,1.92067432171875,1.91500217134375,1.91703212675,1.92295638525,1.91053471971875,1.92325844757812,1.90085137479687,1.92743091748438,1.92556691910937,1.93680581378125,1.93808262496875,1.93473567225,1.92440748065625,1.91905329946875,1.92743091748438,1.91587348878125,1.913831965875,1.92258423389062,1.9251780614375,1.93196545182813,1.926300774125,1.9182613736875
TEP1,3.58109672673437,3.62095262284375,3.64595348298438,3.62905413228125,3.57876636829688,3.64228861485938,3.65440693275,3.62273181842188,3.61002929128125,3.59997736784375,3.69894376854687,4.19357210970313,3.66963458646875,3.96528055375,3.90415841207813,3.88941816614062,3.868948625,3.69582698232812,3.63188800475,4.05482898776563,3.63836881604687,3.64228861485938,3.6681985735625,3.70006055989063,3.72905730775,3.61883505067187,3.98033063845312,4.08170056154688,4.19433169457812,5.15571791189063,3.60031392371875,4.44807503934375,3.24460219553125,4.42038881573438,4.2174427925,3.445720297375,4.00680490834375,3.64799018642187,4.22042617071875,3.64737129710938,3.67155394932812,3.91146369420313,3.9637708011875,3.740364384375,3.60915786773438,3.98209671865625
TENM1,3.39915684164062,3.45984901964062,3.48697049401563,3.4276901238125,3.42319092842187,3.44623738882812,3.42878655289062,3.5438626373125,3.50921757835938,3.45351114964062,3.41149112290625,3.31332931935937,3.36876579646875,3.4276901238125,3.44274048245313,3.56146923078125,3.42657247414063,3.24282544101563,3.40545786765625,3.57296640265625,3.54614802125,3.41428474864062,3.34119740060938,3.45937159326563,3.45275981217187,3.48272563873438,3.43048437017187,3.3809970800625,3.489678875625,3.40389014609375,3.09689790051562,3.4340515153125,3.56740772117187,3.4063668924375,3.43350238254687,3.62245863395313,4.2104713223125,3.98173483298438,3.41380291984375,3.43827455270312,3.35861748264062,3.41664089179688,3.98324567323438,5.29376147434375,3.50838542585937,3.4401111166875
OSMR,2.63526829275,2.68756210446875,2.633581906875,2.68514845790625,2.6784041875,2.67152790415625,2.6873918125,2.70579909098437,2.68293176509375,2.660544792,2.67396637979687,2.69137324710938,2.64776817784375,2.68943550065625,2.65103386528125,2.70482867175,2.64494574590625,2.62274564314062,2.65458557910938,2.70503839098438,2.70078004745312,2.657445265,2.64512100339063,2.65782700185938,2.7077502728125,2.68927619384375,2.67808350779688,2.85302943428125,2.70349274871875,2.70859849064062,2.71230652296875,2.65077025120313,2.62708072276562,2.69993711676562,2.73798928529687,2.67511329025,2.65761635734375,2.65627977829688,2.6188725441875,2.61267589264062,2.62579166067187,2.6589424446875,2.6908665701875,2.78559973448438,2.70110726776563,2.69436058979687
ABLIM3,2.37735847384375,2.46740343285938,2.36326111667187,2.38532298745312,2.39648797057813,2.39459378723437,2.3903399058125,2.42484638040625,2.83638765507812,2.37897144296875,2.38368080810937,2.36482608198438,2.34705292464063,2.40915573598437,2.3608753443125,2.34371997925,2.42260846357813,2.38834177578125,2.366848442875,2.34505610695313,2.55378974003125,2.79840462285937,2.368673853375,2.34108414053125,2.37138812284375,2.3465348700625,2.37720616803125,2.35609834670313,2.34758781425,2.36814893446875,2.60111997584375,2.3659966913125,2.29506700054687,2.38198097253125,2.35060576915625,2.40090161329687,2.37933685259375,3.47700006185937,2.47267853717188,2.74244410439062,2.46701841348438,3.06858736228125,3.53627710226562,3.65928872054688,3.2039057029375,4.30292983348437
NCOA2,3.82402892003125,4.95317352128125,5.1938821485,4.77358275923438,3.78274652217188,4.21280825778125,3.815842073,3.86557937042187,3.90933857684375,4.40111553098437,3.8897773036875,5.42155841609375,3.88479993995313,3.82472256707812,3.94219462378125,3.84529049007813,3.45399493057813,3.67098574067187,4.4983854718125,3.81459890609375,3.9702978531875,3.19515092828125,3.71506986767187,5.49756292078125,3.94417289753125,2.9331263745,5.05736843826562,3.81677948885938,3.74428514835938,3.79020653885937,5.2553491515625,3.90550308645313,3.9389541816875,2.90590038423437,3.85734816246875,3.747699113,4.65665307353125,5.13142699848438,5.07704845575,4.6152476740625,4.49959449576563,3.87606741629688,5.0299593354375,3.4905013913125,3.83514602954688,4.81280660898438
BLM,5.956953279125,5.12303048004688,5.33468507434375,5.61840112554687,6.13539911245312,5.73603091942188,5.98820095320313,5.81165923996875,5.57315401109375,5.6157000815625,5.04146537567187,4.48596593076562,3.04124880365625,4.16404855671875,4.21786386235938,4.70201328401563,4.05011235382813,6.19936573998438,4.17042508839063,5.84231195851562,4.01443749826563,2.61315740935938,7.01728323948438,3.31735765539062,3.0021851116875,5.53664989626562,3.318033081875,7.30294776965625,3.37424478076563,3.54852667415625,6.07415727135938,3.565505892125,5.15230532789063,4.54901488407813,6.8979672468125,6.09715919925,3.23602697523437,3.08010927942188,3.92752079060938,5.17098623670312,4.74246806970312,3.04915474759375,4.1497039258125,3.2536147619375,4.45636744067188,3.04610940735938
AFF3,2.96023353571875,2.92123121551563,2.95768330795313,2.90721771157813,2.91287651798438,2.91547867942187,2.91692746871875,2.90972563239063,2.93821091690625,2.93882045803125,2.89658932839062,2.93404136603125,2.94117334375,2.91164925989063,2.90572423601563,2.97426101745312,2.97248557671875,2.928174259375,2.89984415971875,2.86406659401562,2.93225566153125,2.90097184657813,2.91406496309375,2.90061113728125,2.92377786210937,2.8595515645625,2.90671808810938,2.87604810253125,2.85372926615625,2.91041866892188,2.81327391167188,2.9145916441875,2.87935194570312,2.90745312151562,2.91993746045312,2.92635545245313,2.90449044807812,2.89564564910938,2.90479802248437,2.95751350940625,2.86776693276563,2.90188433348438,2.96060886048437,2.93225566153125,2.91635449471875,2.91164925989063
PGAM2,2.0106769951875,1.9544500785625,1.98886786870312,1.98333957273438,2.09983397423437,2.04055124590625,2.03410706003125,2.015146607125,2.02135746292188,2.020220720375,2.04404052840625,2.03118840617188,2.03383282082812,2.0437687021875,2.02992039989063,1.98604023514062,2.03672555267188,2.0437687021875,2.0537308246875,2.0292873853125,2.01824501860938,2.034425118875,2.00943328603125,2.04404052840625,2.0468177813125,2.03728379051562,2.04404052840625,2.08101123048437,2.03672555267188,2.01266951082812,2.01635047392188,2.04788218125,2.02992039989063,2.106169595625,2.06211985035937,2.0237472794375,2.04055124590625,2.05842464482813,2.0216237673125,2.11440155590625,2.01295808903125,2.04055124590625,2.03672555267188,2.02559619701562,2.0567180249375,2.01448436476563
KCNQ2,2.59937499932812,2.65508282475,2.68255168620313,2.68504309198438,2.63324355757812,2.641522504,2.64743796425,2.61773387321875,2.62963551990625,2.551504264125,2.64530940442187,2.64107099339062,2.64445597360938,2.611771266125,2.62545346053125,2.65728208234375,2.67915207121875,2.68661577560938,2.58460974189062,2.57594962217187,2.68943550065625,2.63230751398438,2.65845454351562,2.64879002640625,2.63340534117187,2.60243891448438,2.65077025120313,2.56219439890625,2.54250950239063,2.59688798498438,2.73135192939062,2.64879002640625,4.31709442084375,2.59794703353125,2.61071997771875,2.6146536331875,2.63087437954688,2.63087437954688,2.63999833896875,2.57089041271875,2.613440216625,2.62920167620313,2.6784041875,2.65060585257813,2.62787191790625,2.63277492020313
FABP3,2.57608583326562,2.54995615223438,2.56971179570313,2.49859053328125,2.57622022285938,2.57973160796875,2.57329296423437,2.5781906156875,2.6021550019375,2.54000993264063,2.57458142009375,2.60418422779688,2.58476838042187,2.6503654635,2.56849900479687,2.52155604696875,2.56525591915625,2.58291109015625,2.59351868021875,2.58646800421875,2.62061046801563,2.57740757385938,2.56342392504687,2.55737482796875,2.58378597720312,2.53310779634375,2.57622022285938,2.60794096048437,2.94530823015625,2.55263212046875,2.55501818792187,2.56462891357813,2.5801858495,2.56751967228125,2.57634385184375,2.59718759389063,2.84413021934375,2.59324947242188,2.5775687634375,2.55166541153125,2.5250809934375,2.57679257401563,2.57865042535937,2.60081263114062,2.57928457095313,2.57210367073437
